"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_novel_isoforms","min_isoform_switch_q","min_gene_switch_q","max_abs_dif_all_isoforms","max_abs_dif_switching","novel_involved"
"XLOC_011979","UNC119B",3,0,0,0.398575053307242,0.398575053307242,0.008,,FALSE
"XLOC_011980","ACADS",2,0,0,0.94652657060839,0.94652657060839,0.028,,FALSE
"XLOC_011990","P2RX4",37,0,30,0.000390201460345467,0.000390201460345467,0.0325,,FALSE
"XLOC_011992","RNF34",29,0,22,0.000337403689500433,0.000337403689500433,0.0706,,FALSE
"XLOC_011995","ORAI1",4,0,1,0.459089691833721,0.459089691833721,0.2123,,FALSE
"XLOC_011997","TMEM120B",6,0,0,0.866991412026939,0.866991412026939,0.0879666666666667,,FALSE
"XLOC_012000","XLOC_012000",2,0,2,0.94652657060839,0.94652657060839,0.0124666666666667,,FALSE
"XLOC_012003","PSMD9",21,0,1,0.0516271963709637,0.0516271963709637,0.0457333333333333,,FALSE
"XLOC_012005","BCL7A",3,0,0,0.94652657060839,0.94652657060839,0.00723333333333342,,FALSE
"XLOC_012007","MLXIP",10,0,0,0.772274800263623,0.772274800263623,0.0165333333333333,,FALSE
"XLOC_012014","KNTC1",20,0,10,0.366938690306641,0.366938690306641,0.0473333333333333,,FALSE
"XLOC_012017","DENR",3,0,0,0.94652657060839,0.94652657060839,0.00539999999999996,,FALSE
"XLOC_012020","HIP1R",9,0,0,0.94652657060839,0.94652657060839,0.0323666666666667,,FALSE
"XLOC_012022","OGFOD2",47,0,3,0.0204548981286501,0.0204548981286501,0.0257000000000001,,FALSE
"XLOC_012024","MTRFR",13,0,4,0.913452122340845,0.913452122340845,0.00836666666666667,,FALSE
"XLOC_012026","SBNO1-AS1",4,0,0,4.78141233091479e-07,4.78141233091479e-07,0.374366666666667,,FALSE
"XLOC_012027","KMT5A",9,0,1,0.616563714641235,0.616563714641235,0.0142333333333333,,FALSE
"XLOC_012028","SNRNP35",8,0,2,0.108421130243139,0.108421130243139,0.0178333333333333,,FALSE
"XLOC_012030","TMED2",8,0,3,0.94652657060839,0.94652657060839,0.0249999999999999,,FALSE
"XLOC_012031","DDX55",12,0,1,0.94652657060839,0.94652657060839,0.0161666666666667,,FALSE
"XLOC_012033","GTF2H3",18,0,4,3.6535718108695e-23,3.6535718108695e-23,0.120233333333333,,FALSE
"XLOC_012035","TCTN2",7,0,1,0.819812904882454,0.819812904882454,0.0619666666666667,,FALSE
"XLOC_012036","ATP6V0A2",15,0,5,0.534619164611396,0.534619164611396,0.0494,,FALSE
"XLOC_012038","ZNF664",18,0,2,0.000699959036749564,0.000699959036749564,0.0324333333333333,,FALSE
"XLOC_012056","AACS",11,0,2,0.621513995854423,0.621513995854423,0.0816666666666667,,FALSE
"XLOC_012115","RAN",16,0,5,3.00120749233301e-10,3.00120749233301e-10,0.0148666666666667,,FALSE
"XLOC_012117","ADGRD1",25,0,10,0.000986065328967518,0.000986065328967518,0.088,,FALSE
"XLOC_012130","SFSWAP",9,0,0,0.604449882259494,0.604449882259494,0.029,,FALSE
"XLOC_012131","MMP17",9,0,0,0.590230822323057,0.590230822323057,0.0398333333333333,,FALSE
"XLOC_012133","ULK1",8,0,1,0.580078850883679,0.580078850883679,0.0345333333333334,,FALSE
"XLOC_012135","PUS1",12,0,1,0.27460152192848,0.27460152192848,0.0426666666666667,,FALSE
"XLOC_012137","EP400",10,0,2,0.90969058286906,0.90969058286906,0.1089,,FALSE
"XLOC_012139","EP400P1",20,0,0,0.60083652370956,0.60083652370956,0.0598666666666667,,FALSE
"XLOC_012140","NOC4L",6,0,2,0.0303981718986977,0.0303981718986977,0.0579333333333333,,FALSE
"XLOC_012154","FBRSL1",8,0,0,0.819812904882454,0.819812904882454,0.0650666666666666,,FALSE
"XLOC_012159","PXMP2",13,0,3,0.845532380116859,0.845532380116859,0.0343666666666667,,FALSE
"XLOC_012167","ZNF26",10,0,3,0.94652657060839,0.94652657060839,0.046,,FALSE
"XLOC_012169","ZNF84",20,0,7,0.00056107681103008,0.00056107681103008,0.0438666666666666,,FALSE
"XLOC_012170","ZNF140",44,0,17,0.000347321899239639,0.000347321899239639,0.0625333333333334,,FALSE
"XLOC_012174","WASH8P",4,0,3,0.933917419473692,0.933917419473692,0.0741666666666667,,FALSE
"XLOC_012180","SLC6A12",13,0,3,0.595928337920971,0.595928337920971,0.1506,,FALSE
"XLOC_012184","KDM5A",9,0,1,0.240762607719727,0.240762607719727,0.125333333333333,,FALSE
"XLOC_012185","NINJ2",10,0,7,0.92311409634033,0.92311409634033,0.0399,,FALSE
"XLOC_012189","RAD52",21,0,0,0.691625707733012,0.691625707733012,0.0749666666666667,,FALSE
"XLOC_012197","CACNA2D4",24,0,1,0.579881125084817,0.579881125084817,0.0323666666666667,,FALSE
"XLOC_012199","DCP1B",7,0,2,0.94652657060839,0.94652657060839,0.0704,,FALSE
"XLOC_012211","FOXM1",11,0,1,0.604940277911846,0.604940277911846,0.0570333333333334,,FALSE
"XLOC_012218","CRACR2A",6,0,2,0.593050625362381,0.593050625362381,0.0992333333333333,,FALSE
"XLOC_012220","PARP11",9,0,2,0.94652657060839,0.94652657060839,0.0972,,FALSE
"XLOC_012227","C12orf4",11,0,5,0.0193744700307605,0.0193744700307605,0.127566666666667,,FALSE
"XLOC_012244","TNFRSF1A",15,0,0,0.0147569152845728,0.0147569152845728,0.1169,,FALSE
"XLOC_012245","SCNN1A",10,0,0,0.586658544358949,0.586658544358949,0.1489,,FALSE
"XLOC_012247","CD27-AS1",19,0,2,0.53341658095154,0.53341658095154,0.0641666666666667,,FALSE
"XLOC_012248","VAMP1",5,0,0,0.94652657060839,0.94652657060839,0.0353666666666667,,FALSE
"XLOC_012249","MRPL51",8,0,5,0.772436163451409,0.772436163451409,0.0296,,FALSE
"XLOC_012252","IFFO1",10,0,0,0.490140698546191,0.490140698546191,0.0718333333333333,,FALSE
"XLOC_012253","NOP2",97,0,32,0.00887787700116759,0.00887787700116759,0.0427,,FALSE
"XLOC_012255","LPAR5",3,0,0,0.500647451397424,0.500647451397424,0.1526,,FALSE
"XLOC_012256","ACRBP",6,0,3,0.882641091089157,0.882641091089157,0.1288,,FALSE
"XLOC_012257","ING4",17,0,4,0.915942671768659,0.915942671768659,0.0294333333333333,,FALSE
"XLOC_012258","ZNF384",16,0,1,0.609356192228649,0.609356192228649,0.0435,,FALSE
"XLOC_012261","MLF2",10,0,1,0.94652657060839,0.94652657060839,0.0251,,FALSE
"XLOC_012263","CDCA3",15,0,5,0.535403616429988,0.535403616429988,0.0837,,FALSE
"XLOC_012264","SPSB2",4,0,0,0.0146479424666091,0.0146479424666091,0.303133333333333,,FALSE
"XLOC_012266","PHB2",22,0,1,0.21290087532264,0.21290087532264,0.0106333333333333,,FALSE
"XLOC_012267","LPCAT3",11,0,1,0.833560156192717,0.833560156192717,0.0136000000000001,,FALSE
"XLOC_012269","C1R",22,0,2,0.364656900787117,0.364656900787117,0.0820333333333333,,FALSE
"XLOC_012270","RBP5",5,0,0,0.835275650637122,0.835275650637122,0.0829333333333333,,FALSE
"XLOC_012274","CD163L1",28,0,14,0.592121475478476,0.592121475478476,0.0203666666666667,,FALSE
"XLOC_012287","SLC2A3",6,0,0,0.94652657060839,0.94652657060839,0.0577666666666667,,FALSE
"XLOC_012297","FAM86FP",2,0,1,0.968179318643808,0.968179318643808,0.0263666666666668,,FALSE
"XLOC_012315","M6PR",23,0,14,0.0871487591996497,0.0871487591996497,0.0596333333333333,,FALSE
"XLOC_012319","A2M",79,0,71,3.27965005817223e-61,3.27965005817223e-61,0.0228,,FALSE
"XLOC_012334","CD69",4,0,3,0.731205376453641,0.731205376453641,0.0634333333333333,,FALSE
"XLOC_012343","CLEC7A",18,0,10,0.0445463570256914,0.0445463570256914,0.0434,,FALSE
"XLOC_012344","OLR1",28,0,22,0.026865774221902,0.026865774221902,0.0240333333333333,,FALSE
"XLOC_012352","KLRA1P",17,0,6,0.598860186980981,0.598860186980981,0.033,,FALSE
"XLOC_012354","YBX3",22,0,7,0.577741355671568,0.577741355671568,0.0379666666666667,,FALSE
"XLOC_012358","PRH1",27,0,9,7.24626382574851e-06,7.24626382574851e-06,0.138133333333333,,FALSE
"XLOC_012382","LRP6",5,0,1,0.656279270454573,0.656279270454573,0.1512,,FALSE
"XLOC_012384","MANSC1",4,0,0,0.94652657060839,0.94652657060839,0.1453,,FALSE
"XLOC_012395","HEBP1",7,0,3,0.571760075582842,0.571760075582842,0.0697666666666666,,FALSE
"XLOC_012405","PLBD1",5,0,3,0.890783916922796,0.890783916922796,0.172333333333333,,FALSE
"XLOC_012410","WBP11",8,0,3,0.595222372120187,0.595222372120187,0.0698666666666666,,FALSE
"XLOC_012414","MGP",6,0,2,0.837858708655732,0.837858708655732,0.0389333333333333,,FALSE
"XLOC_012415","ERP27",22,0,14,0.0109063128928249,0.0109063128928249,0.0274333333333333,,FALSE
"XLOC_012419","EPS8",26,0,6,3.48468238629409e-29,3.48468238629409e-29,0.117533333333333,,FALSE
"XLOC_012443","RECQL",20,0,16,0.000321520040596858,0.000321520040596858,0.0593333333333333,,FALSE
"XLOC_012444","LDHB",16,0,8,0.503424645168822,0.503424645168822,0.0276666666666667,,FALSE
"XLOC_012451","C2CD5",16,0,3,0.595708278305167,0.595708278305167,0.0677333333333333,,FALSE
"XLOC_012456","SOX5",21,0,6,0.903671140276954,0.903671140276954,0.0393,,FALSE
"XLOC_012457","BCAT1",14,0,6,0.000632475173683289,0.000632475173683289,0.0879333333333333,,FALSE
"XLOC_012464","KRAS",11,0,0,0.279575035258488,0.279575035258488,0.0442333333333333,,FALSE
"XLOC_012476","RASSF8-AS1",19,0,0,0.583018092984202,0.583018092984202,0.0988666666666667,,FALSE
"XLOC_012477","BHLHE41",3,0,0,0.965514851126167,0.965514851126167,0.0752333333333333,,FALSE
"XLOC_012480","ITPR2",6,0,2,0.509525131685933,0.509525131685933,0.0406,,FALSE
"XLOC_012484","INTS13",27,0,23,0.359599551698216,0.359599551698216,0.0624666666666667,,FALSE
"XLOC_012485","TM7SF3",29,0,13,4.91258794255917e-14,4.91258794255917e-14,0.0510333333333333,,FALSE
"XLOC_012501","PTHLH",8,0,3,0.94652657060839,0.94652657060839,0.0821333333333333,,FALSE
"XLOC_012502","XLOC_012502",7,0,4,0.414058183939625,0.414058183939625,0.112833333333333,,FALSE
"XLOC_012506","XLOC_012506",13,0,11,0.00684176357464762,0.00684176357464762,0.0426333333333333,,FALSE
"XLOC_012511","ERGIC2",24,0,17,0.374309391576999,0.374309391576999,0.0561666666666666,,FALSE
"XLOC_012512","OVCH1",11,0,8,0.479430233829352,0.479430233829352,0.164433333333333,,FALSE
"XLOC_012513","TMTC1",12,0,6,0.656352060974384,0.656352060974384,0.0180666666666667,,FALSE
"XLOC_012519","IPO8",12,0,6,0.591297899327993,0.591297899327993,0.0589,,FALSE
"XLOC_012520","CAPRIN2",39,0,6,0.364656900787117,0.364656900787117,0.0462666666666667,,FALSE
"XLOC_012529","SINHCAF",23,0,19,0.569403732217228,0.569403732217228,0.0309666666666667,,FALSE
"XLOC_012531","DENND5B",6,0,0,0.94652657060839,0.94652657060839,0.0281,,FALSE
"XLOC_012538","AMN1",18,0,11,0.584363747504449,0.584363747504449,0.174333333333333,,FALSE
"XLOC_012552","YARS2",10,0,6,0.047427804157051,0.047427804157051,0.110633333333333,,FALSE
"XLOC_012574","CPNE8",19,0,13,0.0104553671952695,0.0104553671952695,0.0883666666666667,,FALSE
"XLOC_012578","KIF21A",18,0,4,0.267338953802227,0.267338953802227,0.0444333333333333,,FALSE
"XLOC_012582","SLC2A13",5,0,1,0.0306723923771579,0.0306723923771579,0.1089,,FALSE
"XLOC_012595","GXYLT1",4,0,2,0.202439001487167,0.202439001487167,0.1245,,FALSE
"XLOC_012596","YAF2",16,0,1,0.0165198432647215,0.0165198432647215,0.0959666666666666,,FALSE
"XLOC_012597","ZCRB1",14,0,5,0.0137945341827995,0.0137945341827995,0.132233333333333,,FALSE
"XLOC_012600","PRICKLE1",15,0,2,0.262724419457248,0.262724419457248,0.125033333333333,,FALSE
"XLOC_012612","PUS7L",8,0,1,0.926030725753972,0.926030725753972,0.134866666666667,,FALSE
"XLOC_012613","TWF1",11,0,4,0.605234620280919,0.605234620280919,0.0696333333333333,,FALSE
"XLOC_012623","PLEKHA8P1",10,0,5,0.94652657060839,0.94652657060839,0.0612666666666666,,FALSE
"XLOC_012626","XLOC_012626",2,0,1,0.94652657060839,0.94652657060839,0.0173,,FALSE
"XLOC_012629","SCAF11",23,0,11,0.15506728598785,0.15506728598785,0.0326666666666667,,FALSE
"XLOC_012631","SLC38A1",11,0,3,0.860261839035261,0.860261839035261,0.0842333333333333,,FALSE
"XLOC_012633","SLC38A2",19,0,7,0.0426489861820727,0.0426489861820727,0.0451666666666666,,FALSE
"XLOC_012637","AMIGO2",3,0,0,0.94652657060839,0.94652657060839,0.106766666666667,,FALSE
"XLOC_012638","IFITM3P6",41,0,17,0.383919447988355,0.383919447988355,0.0597333333333333,,FALSE
"XLOC_012644","RPAP3",33,0,30,0.260299060664661,0.260299060664661,0.0575666666666667,,FALSE
"XLOC_012648","HDAC7",21,0,2,0.654153130802562,0.654153130802562,0.0514,,FALSE
"XLOC_012650","VDR",6,0,0,0.94652657060839,0.94652657060839,0.0175333333333334,,FALSE
"XLOC_012656","SENP1",9,0,4,0.00597757656528995,0.00597757656528995,0.100633333333333,,FALSE
"XLOC_012658","ASB8",16,0,1,0.94652657060839,0.94652657060839,0.0413666666666667,,FALSE
"XLOC_012665","ZNF641",7,0,1,0.94652657060839,0.94652657060839,0.0302333333333333,,FALSE
"XLOC_012673","KANSL2",23,0,9,0.542615365927938,0.542615365927938,0.0838333333333333,,FALSE
"XLOC_012677","CCNT1",3,0,0,0.896649205419983,0.896649205419983,0.0446333333333334,,FALSE
"XLOC_012678","ADCY6",9,0,1,0.587351988306467,0.587351988306467,0.024,,FALSE
"XLOC_012682","DDX23",20,0,7,0.585056930040869,0.585056930040869,0.0470666666666667,,FALSE
"XLOC_012685","RPL32P27",25,0,2,0.583552483637394,0.583552483637394,0.0173,,FALSE
"XLOC_012686","WNT10B",3,0,0,0.623468437815712,0.623468437815712,0.155433333333333,,FALSE
"XLOC_012688","PRKAG1",56,0,11,0.0323479957434369,0.0323479957434369,0.0853666666666666,,FALSE
"XLOC_012691","LMBR1L",25,0,2,0.583552483637394,0.583552483637394,0.0558333333333333,,FALSE
"XLOC_012692","TUBA1B",19,0,6,0.561490470777911,0.561490470777911,0.0276,,FALSE
"XLOC_012700","MCRS1",25,0,12,0.555618174373403,0.555618174373403,0.0824666666666667,,FALSE
"XLOC_012703","FMNL3",8,0,1,0.644872045016068,0.644872045016068,0.0481,,FALSE
"XLOC_012704","NCKAP5L",5,0,0,0.924323395622004,0.924323395622004,0.179566666666667,,FALSE
"XLOC_012705","BCDIN3D",2,0,0,0.960811982267046,0.960811982267046,0.0110666666666667,,FALSE
"XLOC_012710","RACGAP1",40,0,22,0.00124534310848729,0.00124534310848729,0.0654666666666667,,FALSE
"XLOC_012711","CERS5",24,0,6,0.590735612076902,0.590735612076902,0.0197,,FALSE
"XLOC_012712","LIMA1",12,0,4,0.65905849516354,0.65905849516354,0.0738666666666667,,FALSE
"XLOC_012725","SLC11A2",52,0,26,0.00278782304521774,0.00278782304521774,0.0673,,FALSE
"XLOC_012727","CSRNP2",8,0,1,0.623310769540909,0.623310769540909,0.0223,,FALSE
"XLOC_012728","TFCP2",16,0,8,0.584363747504449,0.584363747504449,0.0490666666666667,,FALSE
"XLOC_012730","POU6F1",12,0,2,0.631720423111356,0.631720423111356,0.0367,,FALSE
"XLOC_012732","SMAGP",7,0,0,0.94652657060839,0.94652657060839,0.0808333333333334,,FALSE
"XLOC_012733","BIN2",25,0,16,0.696643942836578,0.696643942836578,0.0406666666666667,,FALSE
"XLOC_012735","GALNT6",17,0,0,0.555171151097064,0.555171151097064,0.0735,,FALSE
"XLOC_012782","XLOC_012782",16,0,0,0.000741095714890522,0.000741095714890522,0.209366666666667,,FALSE
"XLOC_012783","SPRYD3",18,0,13,0.195873717013871,0.195873717013871,0.0455666666666667,,FALSE
"XLOC_012786","CSAD",24,0,8,2.34701422774866e-05,2.34701422774866e-05,0.0430666666666667,,FALSE
"XLOC_012787","ITGB7",29,0,15,0.000128939276000709,0.000128939276000709,0.0199,,FALSE
"XLOC_012788","RARG",14,0,0,0.202469082778936,0.202469082778936,0.0874666666666667,,FALSE
"XLOC_012791","AAAS",27,0,13,0.598341561632653,0.598341561632653,0.0467666666666667,,FALSE
"XLOC_012792","SP7",3,0,0,0.0242837031363937,0.0242837031363937,0.140366666666667,,FALSE
"XLOC_012793","MAP3K12",9,0,0,0.631764160306557,0.631764160306557,0.079,,FALSE
"XLOC_012795","NPFF",16,0,6,0.60083652370956,0.60083652370956,0.0388333333333333,,FALSE
"XLOC_012796","ATP5MC2",15,0,10,0.287664492257705,0.287664492257705,0.00826666666666664,,FALSE
"XLOC_012797","CALCOCO1",22,0,3,0.738952082857645,0.738952082857645,0.0614666666666667,,FALSE
"XLOC_012801","HOXC-AS3",6,0,2,0.788894432082207,0.788894432082207,0.0748,,FALSE
"XLOC_012805","SMUG1",28,0,7,1.40261494349167e-07,1.40261494349167e-07,0.0399333333333333,,FALSE
"XLOC_012809","CBX5",10,0,6,0.904062555499563,0.904062555499563,0.0113,,FALSE
"XLOC_012813","GPR84",10,0,10,1.0676488386967e-14,1.0676488386967e-14,0.113433333333333,,FALSE
"XLOC_012814","ZNF385A",14,0,0,0.00241995033029045,0.00241995033029045,0.0134,,FALSE
"XLOC_012815","ITGA5",31,0,19,0.21580837345338,0.21580837345338,0.0346333333333333,,FALSE
"XLOC_012816","GTSF1",20,0,16,6.44018302906476e-16,6.44018302906476e-16,0.0521333333333333,,FALSE
"XLOC_012835","ITGA7",25,0,0,0.528410739980367,0.528410739980367,0.0534333333333333,,FALSE
"XLOC_012836","CD63",16,0,4,0.589198717506757,0.589198717506757,0.0333333333333333,,FALSE
"XLOC_012839","SARNP",31,0,20,0.137796224085413,0.137796224085413,0.0507333333333334,,FALSE
"XLOC_012841","MMP19",33,0,27,0.50456747111354,0.50456747111354,0.0835666666666667,,FALSE
"XLOC_012843","PYM1",9,0,6,0.0744644130877967,0.0744644130877967,0.0958666666666667,,FALSE
"XLOC_012853","SMARCC2",17,0,2,0.298681301808083,0.298681301808083,0.0444,,FALSE
"XLOC_012854","RNF41",17,0,9,0.574429484515812,0.574429484515812,0.0905333333333334,,FALSE
"XLOC_012855","ANKRD52",8,0,1,0.553311703294396,0.553311703294396,0.0830333333333333,,FALSE
"XLOC_012857","CS",77,0,35,0.289424281425678,0.289424281425678,0.0333,,FALSE
"XLOC_012858","PAN2",30,0,13,0.00737635339341899,0.00737635339341899,0.0393333333333333,,FALSE
"XLOC_012859","STAT2",36,0,16,5.23302784214989e-06,5.23302784214989e-06,0.0406,,FALSE
"XLOC_012866","TIMELESS",13,0,8,8.33610964271023e-15,8.33610964271023e-15,0.0618,,FALSE
"XLOC_012868","BAZ2A",19,0,2,0.390868905751765,0.390868905751765,0.0830666666666667,,FALSE
"XLOC_012869","ATP5F1B",22,0,15,0.583114381459862,0.583114381459862,0.0145333333333333,,FALSE
"XLOC_012870","PTGES3",19,0,15,0.596056179766766,0.596056179766766,0.0219,,FALSE
"XLOC_012872","NACA",46,0,16,0.419115871400796,0.419115871400796,0.0674333333333333,,FALSE
"XLOC_012880","NEMP1",13,0,10,6.81645152235246e-05,6.81645152235246e-05,0.119233333333333,,FALSE
"XLOC_012881","STAT6",21,0,2,0.335284504639502,0.335284504639502,0.0297333333333333,,FALSE
"XLOC_012884","NDUFA4L2",6,0,0,0.640562925868676,0.640562925868676,0.114433333333333,,FALSE
"XLOC_012885","STAC3",24,0,5,0.57322853417371,0.57322853417371,0.0454666666666667,,FALSE
"XLOC_012887","ARHGAP9",23,0,5,0.178479693175722,0.178479693175722,0.0476666666666667,,FALSE
"XLOC_012888","DDIT3",10,0,8,0.94652657060839,0.94652657060839,0.0421999999999999,,FALSE
"XLOC_012890","DCTN2",35,0,7,3.019802103932e-09,3.019802103932e-09,0.0415333333333333,,FALSE
"XLOC_012892","B4GALNT1",11,0,0,0.677791356715619,0.677791356715619,0.0448333333333333,,FALSE
"XLOC_012894","AGAP2",4,0,0,0.667519783633108,0.667519783633108,0.0166,,FALSE
"XLOC_012895","CDK4",18,0,4,0.690848512717754,0.690848512717754,0.0181333333333333,,FALSE
"XLOC_012897","CYP27B1",23,0,15,0.0717849502954841,0.0717849502954841,0.0665666666666667,,FALSE
"XLOC_012899","CTDSP2",11,0,3,0.594208592815797,0.594208592815797,0.0151333333333334,,FALSE
"XLOC_012902","GIHCG",10,0,0,0.449624925907418,0.449624925907418,0.0408333333333333,,FALSE
"XLOC_012920","TAFA2",16,0,4,0.464883532069952,0.464883532069952,0.1095,,FALSE
"XLOC_012929","PPM1H",4,0,1,0.87756033810581,0.87756033810581,0.0283333333333333,,FALSE
"XLOC_012935","DPY19L2",8,0,0,0.830739429587805,0.830739429587805,0.0945666666666667,,FALSE
"XLOC_012946","KICS2",5,0,1,0.94652657060839,0.94652657060839,0.0268333333333333,,FALSE
"XLOC_012959","GNS",14,0,5,6.34262216721817e-11,6.34262216721817e-11,0.0606,,FALSE
"XLOC_012974","LLPH",30,0,22,0.00919456669865059,0.00919456669865059,0.0424666666666667,,FALSE
"XLOC_012978","GRIP1",12,0,1,0.524198271165258,0.524198271165258,0.234433333333333,,FALSE
"XLOC_012994","MDM1",15,0,6,0.590230822323057,0.590230822323057,0.0520333333333333,,FALSE
"XLOC_013006","CPM",20,0,8,0.000821332160336065,0.000821332160336065,0.0260333333333333,,FALSE
"XLOC_013015","PRANCR",11,0,0,0.94652657060839,0.94652657060839,0.03,,FALSE
"XLOC_013027","ZFC3H1",16,0,7,0.583552483637394,0.583552483637394,0.0825,,FALSE
"XLOC_013033","TRHDE-AS1",21,0,0,0.602746209613814,0.602746209613814,0.160233333333333,,FALSE
"XLOC_013050","KRR1",27,0,20,0.52064357170691,0.52064357170691,0.0399666666666667,,FALSE
"XLOC_013055","PHLDA1",2,0,1,0.94652657060839,0.94652657060839,0.0297,,FALSE
"XLOC_013056","NAP1L1",84,0,64,0.307537636930376,0.307537636930376,0.0281666666666666,,FALSE
"XLOC_013057","BBS10",2,0,1,0.630637417357997,0.630637417357997,0.0406666666666667,,FALSE
"XLOC_013058","OSBPL8",22,0,7,0.280449985210281,0.280449985210281,0.0619,,FALSE
"XLOC_013060","CSRP2",5,0,2,0.94652657060839,0.94652657060839,0.1562,,FALSE
"XLOC_013062","E2F7",9,0,2,0.74607995887953,0.74607995887953,0.166566666666667,,FALSE
"XLOC_013073","PAWR",10,0,1,0.709855545832365,0.709855545832365,0.110633333333333,,FALSE
"XLOC_013074","PPP1R12A",22,0,3,0.161406726057563,0.161406726057563,0.0498,,FALSE
"XLOC_013083","LIN7A",5,0,2,0.94652657060839,0.94652657060839,0.0192666666666668,,FALSE
"XLOC_013088","PPFIA2",42,0,20,0.316871192499862,0.316871192499862,0.0419,,FALSE
"XLOC_013090","CCDC59",13,0,8,0.274853325439118,0.274853325439118,0.0716666666666667,,FALSE
"XLOC_013116","CEP290",31,0,6,0.60083652370956,0.60083652370956,0.0512666666666666,,FALSE
"XLOC_013120","KITLG",3,0,0,0.527381159034079,0.527381159034079,0.117,,FALSE
"XLOC_013122","LINC02458",9,0,6,0.0347703308550793,0.0347703308550793,0.162366666666667,,FALSE
"XLOC_013124","DUSP6",35,0,17,0.421142649472063,0.421142649472063,0.0171,,FALSE
"XLOC_013126","ATP2B1",36,0,27,7.55257227950525e-17,7.55257227950525e-17,0.0338666666666667,,FALSE
"XLOC_013137","LINC01619",16,0,6,0.641393599276155,0.641393599276155,0.0109333333333334,,FALSE
"XLOC_013141","XLOC_013141",10,0,10,0.125393490175289,0.125393490175289,0.295,,FALSE
"XLOC_013143","EEA1",8,0,3,0.207173645224847,0.207173645224847,0.0286333333333333,,FALSE
"XLOC_013149","UBE2N",10,0,6,0.750516786198708,0.750516786198708,0.0121333333333333,,FALSE
"XLOC_013161","CEP83",18,0,7,0.585406675231576,0.585406675231576,0.146433333333333,,FALSE
"XLOC_013166","NDUFA12",17,0,5,0.659502595589001,0.659502595589001,0.0279,,FALSE
"XLOC_013167","NR2C1",37,0,19,0.488084951685527,0.488084951685527,0.0746333333333333,,FALSE
"XLOC_013179","LTA4H",20,0,14,1.79735011865584e-19,1.79735011865584e-19,0.0761666666666667,,FALSE
"XLOC_013185","CDK17",17,0,8,0.599697391870547,0.599697391870547,0.04,,FALSE
"XLOC_013204","SLC9A7P1",2,0,0,0.94652657060839,0.94652657060839,0.0406666666666667,,FALSE
"XLOC_013206","TMPO-AS1",2,0,0,0.961415360207682,0.961415360207682,0.0414666666666667,,FALSE
"XLOC_013208","IKBIP",3,0,0,0.811527123339205,0.811527123339205,0.0408666666666667,,FALSE
"XLOC_013214","UHRF1BP1L",18,0,12,0.596278182710157,0.596278182710157,0.0733666666666667,,FALSE
"XLOC_013215","XLOC_013215",3,0,2,0.99487748053999,0.99487748053999,0.0196,,FALSE
"XLOC_013225","ARL1",15,0,8,3.23444836135736e-06,3.23444836135736e-06,0.0421666666666667,,FALSE
"XLOC_013230","GNPTAB",13,0,4,0.604093158318487,0.604093158318487,0.0810333333333333,,FALSE
"XLOC_013238","WASHC3",18,0,11,0.767391915821622,0.767391915821622,0.1027,,FALSE
"XLOC_013239","NUP37",16,0,8,0.300608800584442,0.300608800584442,0.0458666666666667,,FALSE
"XLOC_013255","NT5DC3",5,0,1,0.780906530932376,0.780906530932376,0.0923,,FALSE
"XLOC_013257","C12orf73",13,0,4,0.699412129636273,0.699412129636273,0.0509,,FALSE
"XLOC_013259","NFYB",10,0,5,0.94652657060839,0.94652657060839,0.0608,,FALSE
"XLOC_013262","SLC41A2",16,0,8,0.264271243805463,0.264271243805463,0.0325,,FALSE
"XLOC_013264","ALDH1L2",6,0,0,0.94652657060839,0.94652657060839,0.0319,,FALSE
"XLOC_013265","APPL2",20,0,8,0.586654727338608,0.586654727338608,0.0418,,FALSE
"XLOC_013279","MTERF2",6,0,0,0.733218532458547,0.733218532458547,0.0323333333333333,,FALSE
"XLOC_013280","CRY1",6,0,2,0.94652657060839,0.94652657060839,0.113166666666667,,FALSE
"XLOC_013284","PRDM4",13,0,8,0.579881125084817,0.579881125084817,0.0808666666666667,,FALSE
"XLOC_013289","CMKLR1",5,0,2,0.589171122129827,0.589171122129827,0.0861666666666667,,FALSE
"XLOC_013291","SART3",22,0,8,0.0447422005367938,0.0447422005367938,0.066,,FALSE
"XLOC_013292","TMEM119",3,0,0,0.94652657060839,0.94652657060839,0.0311,,FALSE
"XLOC_013293","SELPLG",3,0,1,0.94652657060839,0.94652657060839,0.0235666666666667,,FALSE
"XLOC_013294","CORO1C",27,0,13,0.0815995504573252,0.0815995504573252,0.0911666666666666,,FALSE
"XLOC_013295","SSH1",9,0,0,0.664960283081814,0.664960283081814,0.0548333333333333,,FALSE
"XLOC_013301","ALKBH2",9,0,3,0.94652657060839,0.94652657060839,0.0492666666666667,,FALSE
"XLOC_013304","KCTD10",16,0,3,0.223553128605366,0.223553128605366,0.0367666666666666,,FALSE
"XLOC_013305","MMAB",12,0,2,0.596463383723076,0.596463383723076,0.0415,,FALSE
"XLOC_013309","GLTP",7,0,2,0.883792553861042,0.883792553861042,0.0125,,FALSE
"XLOC_013312","GIT2",28,0,9,0.674788313924884,0.674788313924884,0.0301333333333333,,FALSE
"XLOC_013314","C12orf76",12,0,5,0.654259476839129,0.654259476839129,0.0579666666666667,,FALSE
