"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_novel_isoforms","min_isoform_switch_q","min_gene_switch_q","max_abs_dif_all_isoforms","max_abs_dif_switching","novel_involved"
"XLOC_047701","XLOC_047701",2,0,2,0.893976034285498,0.893976034285498,0.00893333333333335,,FALSE
"XLOC_047702","TPST1",6,0,2,0.0037164786846906,0.0037164786846906,0.121433333333333,,FALSE
"XLOC_047705","GS1-124K5.4",4,0,0,0.9202403403604,0.9202403403604,0.0193666666666666,,FALSE
"XLOC_047708","KCTD7",45,0,28,6.1732251166085e-06,6.1732251166085e-06,0.0997666666666667,,FALSE
"XLOC_047715","TMEM248",6,0,1,0.164906967522256,0.164906967522256,0.0832666666666667,,FALSE
"XLOC_047717","TYW1",6,0,3,0.71518513970148,0.71518513970148,0.0115,,FALSE
"XLOC_047719","STAG3L4",15,0,5,0.0998812424633658,0.0998812424633658,0.1353,,FALSE
"XLOC_047739","SBDSP1",11,0,8,0.547955635986839,0.547955635986839,0.0641333333333333,,FALSE
"XLOC_047740","POM121",5,0,2,0.452226913978403,0.452226913978403,0.0699666666666667,,FALSE
"XLOC_047741","XLOC_047741",3,0,2,0.848655054840595,0.848655054840595,0.0851,,FALSE
"XLOC_047744","PMS2P7",4,0,3,0.9202403403604,0.9202403403604,0.0194333333333333,,FALSE
"XLOC_047746","PMS2P8",3,0,0,0.555020994515307,0.555020994515307,0.141466666666667,,FALSE
"XLOC_047751","GTF2IP4",15,0,13,0.0438169599892888,0.0438169599892888,0.0609,,FALSE
"XLOC_047752","NCF1B",3,0,0,0.973152050234995,0.973152050234995,0.0129,,FALSE
"XLOC_047759","BUD23",22,0,5,0.374626975691956,0.374626975691956,0.0297666666666667,,FALSE
"XLOC_047766","LIMK1",7,0,1,7.24555063055809e-12,7.24555063055809e-12,0.0953333333333334,,FALSE
"XLOC_047767","EIF4H",12,0,3,0.457230155281438,0.457230155281438,0.0299666666666667,,FALSE
"XLOC_047769","LAT2",31,0,24,0.22860591617674,0.22860591617674,0.0369666666666667,,FALSE
"XLOC_047770","CLIP2",8,0,0,0.0246339600123402,0.0246339600123402,0.0117333333333333,,FALSE
"XLOC_047772","GTF2IRD1",7,0,0,0.37532329062361,0.37532329062361,0.0380666666666667,,FALSE
"XLOC_047774","GTF2I",39,0,21,0.00423988092917687,0.00423988092917687,0.0874666666666667,,FALSE
"XLOC_047775","NCF1",9,0,0,0.00464332971639966,0.00464332971639966,0.0765,,FALSE
"XLOC_047776","PMS2P5",3,0,3,0.923766053798665,0.923766053798665,0.0550333333333333,,FALSE
"XLOC_047780","GTF2IRD2B",8,0,1,0.169491032019054,0.169491032019054,0.0500333333333333,,FALSE
"XLOC_047787","STAG3L1",32,0,3,0.00120015360047754,0.00120015360047754,0.0827,,FALSE
"XLOC_047791","RHBDD2",6,0,4,0.712717448758727,0.712717448758727,0.0372333333333333,,FALSE
"XLOC_047792","POR",18,0,1,0.232135286048423,0.232135286048423,0.0568666666666667,,FALSE
"XLOC_047795","MDH2",9,0,2,0.407574662093078,0.407574662093078,0.0179,,FALSE
"XLOC_047799","HSPB1",14,0,1,0.491417561628409,0.491417561628409,0.0203,,FALSE
"XLOC_047802","ZP3",7,1,2,5.3882550244545e-05,5.3882550244545e-05,0.2027,0.2027,TRUE
"XLOC_047803","DTX2",20,0,2,0.138325846197637,0.138325846197637,0.095,,FALSE
"XLOC_047808","XLOC_047808",3,0,0,0.949536880118824,0.949536880118824,0.00880000000000003,,FALSE
"XLOC_047810","DTX2P1-UPK3BP1-PMS2P11",13,0,0,0.284080368994684,0.284080368994684,0.0811,,FALSE
