"isoform_id","gene_id","gene_name","T_dIF_n","T_q_i","T_q_g","T_is_switching","H_dIF_n","H_q_i","H_q_g","H_is_switching","in_T","in_H","T_significant","H_significant","present_in_both","same_direction","abs_dIF_delta","tested_in_H","tested_in_T","H_ctx_dIF","H_ctx_IF1","H_ctx_IF2","H_ctx_q","T_ctx_dIF","T_ctx_IF1","T_ctx_IF2","T_ctx_q","H_dIF_used","same_direction_ctx","T_dIF_used","same_direction_ctx_T","overlap_note_T"
"TCONS_00143335","XLOC_026932","SEMA6B",-0.0349,0.93516707855177,0.9202403403604,FALSE,-0.236233333333333,0.0250043383591762,0.0045943579563193,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.201333333333333,TRUE,TRUE,-0.236233333333333,0.8684,0.632166666666667,0.0250043383591762,-0.0349,0.797233333333333,0.762333333333333,0.93516707855177,-0.236233333333333,TRUE,-0.0349,TRUE,"Tested in T, not switching"
"TCONS_00089836","XLOC_015442","PRKCH",0.0329333333333334,0.936317601833999,0.111893694367125,FALSE,-0.231633333333333,1.42705294703522e-06,1.42705294703522e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.264566666666667,TRUE,TRUE,-0.231633333333333,0.258633333333333,0.027,1.42705294703522e-06,0.0329333333333334,0.2624,0.295333333333333,0.936317601833999,-0.231633333333333,FALSE,0.0329333333333334,FALSE,"Tested in T, not switching"
"TCONS_00119816","XLOC_022700","AFMID",0.0645666666666667,0.481862912387572,0.412493465879841,FALSE,0.227833333333333,9.82440503169708e-07,9.82440503169708e-07,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.163266666666667,TRUE,TRUE,0.227833333333333,0,0.227833333333333,9.82440503169708e-07,0.0645666666666667,0.0730333333333333,0.1376,0.481862912387572,0.227833333333333,TRUE,0.0645666666666667,TRUE,"Tested in T, not switching"
"TCONS_00264721","XLOC_050213","PTK2B",0.0368666666666667,0.848548903518814,0.000107751287890089,FALSE,-0.225333333333333,1.31057426419227e-08,1.31057426419227e-08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2622,TRUE,TRUE,-0.225333333333333,0.266966666666667,0.0416333333333333,1.31057426419227e-08,0.0368666666666667,0.204566666666667,0.241433333333333,0.848548903518814,-0.225333333333333,FALSE,0.0368666666666667,FALSE,"Tested in T, not switching"
"TCONS_00031623","XLOC_005988","IFIT2",0.0766666666666667,0.830252616818982,0.408312162254804,FALSE,0.224466666666667,0.0414260638269276,1.41704112988173e-07,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1478,TRUE,TRUE,0.224466666666667,0.7437,0.968166666666667,0.0414260638269276,0.0766666666666667,0.856366666666667,0.933033333333333,0.830252616818982,0.224466666666667,TRUE,0.0766666666666667,TRUE,"Tested in T, not switching"
"TCONS_00188910","XLOC_035493","POLR3H",-0.107166666666667,0.659327511655116,0.427064018521292,FALSE,0.224,5.28272763443727e-05,5.28272763443727e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.331166666666667,TRUE,TRUE,0.224,0.0522333333333333,0.276233333333333,5.28272763443727e-05,-0.107166666666667,0.144366666666667,0.0372,0.659327511655116,0.224,FALSE,-0.107166666666667,FALSE,"Tested in T, not switching"
"TCONS_00162281","XLOC_030554","ASB3",-0.100966666666667,0.654165195397433,0.0525935895460601,FALSE,0.2239,0.032401656403517,0.032401656403517,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.324866666666667,TRUE,TRUE,0.2239,0.1587,0.3826,0.032401656403517,-0.100966666666667,0.3812,0.280233333333333,0.654165195397433,0.2239,FALSE,-0.100966666666667,FALSE,"Tested in T, not switching"
"TCONS_00188964","XLOC_035509","NDUFA6",0.130333333333333,0.629557694969058,0.629557694969058,FALSE,0.2227,0.00340534259432115,0.00340534259432115,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0923666666666666,TRUE,TRUE,0.2227,0.715533333333333,0.938233333333333,0.00340534259432115,0.130333333333333,0.7048,0.835133333333333,0.629557694969058,0.2227,TRUE,0.130333333333333,TRUE,"Tested in T, not switching"
"TCONS_00188965","XLOC_035509","NDUFA6",-0.130333333333333,0.630873518778973,0.629557694969058,FALSE,-0.2227,0.00421565842176982,0.00340534259432115,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.0923666666666666,TRUE,TRUE,-0.2227,0.284466666666667,0.0617666666666667,0.00421565842176982,-0.130333333333333,0.2952,0.164866666666667,0.630873518778973,-0.2227,TRUE,-0.130333333333333,TRUE,"Tested in T, not switching"
"TCONS_00056759","XLOC_009077","ACAD8",0.00559999999999999,0.979750299869993,0.125643202866485,FALSE,0.2223,0.0310909489277302,0.0310909489277302,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.2167,TRUE,TRUE,0.2223,0.145766666666667,0.368066666666667,0.0310909489277302,0.00559999999999999,0.174633333333333,0.180233333333333,0.979750299869993,0.2223,TRUE,0.00559999999999999,TRUE,"Tested in T, not switching"
"TCONS_00025402","XLOC_001925","RABGAP1L",-0.0285,0.9202403403604,0.0126084025004598,FALSE,-0.221033333333333,3.94163029413256e-06,1.02999240242851e-09,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.192533333333333,TRUE,TRUE,-0.221033333333333,0.265866666666667,0.0448333333333333,3.94163029413256e-06,-0.0285,0.308833333333333,0.280333333333333,0.9202403403604,-0.221033333333333,TRUE,-0.0285,TRUE,"Tested in T, not switching"
"TCONS_00129428","XLOC_023119","ATPAF2",0.1052,0.426343581697483,0.426343581697483,FALSE,0.2208,0.00104227763105009,0.00104227763105009,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1156,TRUE,TRUE,0.2208,0.085,0.3058,0.00104227763105009,0.1052,0.1087,0.2139,0.426343581697483,0.2208,TRUE,0.1052,TRUE,"Tested in T, not switching"
"TCONS_00136620","XLOC_025631","MCEMP1",0.0581333333333333,0.9202403403604,0.000469343730261282,FALSE,-0.220566666666667,4.06549432046011e-05,4.06549432046011e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2787,TRUE,TRUE,-0.220566666666667,0.250033333333333,0.0294666666666667,4.06549432046011e-05,0.0581333333333333,0.193466666666667,0.2516,0.9202403403604,-0.220566666666667,FALSE,0.0581333333333333,FALSE,"Tested in T, not switching"
"TCONS_00023737","XLOC_003208","PSMB2",-0.0232333333333333,0.99692983486238,0.403732739893582,FALSE,-0.2186,1.18204549421993e-21,1.18204549421993e-21,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.195366666666667,TRUE,TRUE,-0.2186,0.237533333333333,0.0189333333333333,1.18204549421993e-21,-0.0232333333333333,0.0903333333333333,0.0671,0.99692983486238,-0.2186,TRUE,-0.0232333333333333,TRUE,"Tested in T, not switching"
"TCONS_00129991","XLOC_022602","SSTR2",-0.1074,0.31336802949773,1.98564215537036e-20,FALSE,-0.2185,0.00732798936208747,0.00027236890885461,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1111,TRUE,TRUE,-0.2185,0.300633333333333,0.0821333333333333,0.00732798936208747,-0.1074,0.2969,0.1895,0.31336802949773,-0.2185,TRUE,-0.1074,TRUE,"Tested in T, not switching"
"TCONS_00023240","XLOC_001009","IFI44",0.0103666666666666,0.980512987621865,0.00370617390252494,FALSE,0.2181,1.58843051900716e-05,1.58843051900716e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.207733333333333,TRUE,TRUE,0.2181,0.0881666666666667,0.306266666666667,1.58843051900716e-05,0.0103666666666666,0.310233333333333,0.3206,0.980512987621865,0.2181,TRUE,0.0103666666666666,TRUE,"Tested in T, not switching"
"TCONS_00248459","XLOC_045462","STXBP5",-0.0685,0.757518034591919,0.342937471864162,FALSE,-0.2176,4.16241364792214e-07,4.16241364792214e-07,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1491,TRUE,TRUE,-0.2176,0.239433333333333,0.0218333333333333,4.16241364792214e-07,-0.0685,0.185766666666667,0.117266666666667,0.757518034591919,-0.2176,TRUE,-0.0685,TRUE,"Tested in T, not switching"
"TCONS_00169881","XLOC_030175","CMPK2",-0.0835333333333333,0.686449216927108,0.369806173589672,FALSE,-0.2153,1.54206122939251e-06,2.34953104433905e-09,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.131766666666667,TRUE,TRUE,-0.2153,0.269933333333333,0.0546333333333333,1.54206122939251e-06,-0.0835333333333333,0.167333333333333,0.0838,0.686449216927108,-0.2153,TRUE,-0.0835333333333333,TRUE,"Tested in T, not switching"
"TCONS_00274435","XLOC_052000","NIPAL2",-0.0054,0.998842198167243,0.542643082782047,FALSE,0.214633333333333,6.60718819882144e-12,6.60718819882144e-12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.220033333333333,TRUE,TRUE,0.214633333333333,0.0091,0.223733333333333,6.60718819882144e-12,-0.0054,0.0892666666666667,0.0838666666666667,0.998842198167243,0.214633333333333,FALSE,-0.0054,FALSE,"Tested in T, not switching"
"TCONS_00173840","XLOC_032191","PANK2",-0.0192333333333333,0.966163848945173,0.746991952899319,FALSE,0.2132,0.0314941492927219,0.00070259333913402,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.232433333333333,TRUE,TRUE,0.2132,0.0871666666666667,0.300366666666667,0.0314941492927219,-0.0192333333333333,0.1639,0.144666666666667,0.966163848945173,0.2132,FALSE,-0.0192333333333333,FALSE,"Tested in T, not switching"
"TCONS_00295449","XLOC_056313","PDZD11",0.0348333333333333,0.824840404131657,0.536472419935187,FALSE,-0.212966666666667,2.98986855246614e-06,2.98986855246614e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2478,TRUE,TRUE,-0.212966666666667,0.264966666666667,0.052,2.98986855246614e-06,0.0348333333333333,0.0974333333333333,0.132266666666667,0.824840404131657,-0.212966666666667,FALSE,0.0348333333333333,FALSE,"Tested in T, not switching"
"TCONS_00229126","XLOC_043301","TBCA",0.0502666666666667,0.0490325814591925,0.0490325814591925,FALSE,-0.212333333333333,0.000139931543774976,0.000139931543774976,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2626,TRUE,TRUE,-0.212333333333333,0.2357,0.0233666666666667,0.000139931543774976,0.0502666666666667,0.0421333333333333,0.0924,0.0490325814591925,-0.212333333333333,FALSE,0.0502666666666667,FALSE,"Tested in T, not switching"
"TCONS_00262218","XLOC_048862","NT5C3A",-0.0436,0.9202403403604,0.000339175581757949,FALSE,-0.210033333333333,0.0466500579551859,1.65192865141257e-08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.166433333333333,TRUE,TRUE,-0.210033333333333,0.255633333333333,0.0456,0.0466500579551859,-0.0436,0.206133333333333,0.162533333333333,0.9202403403604,-0.210033333333333,TRUE,-0.0436,TRUE,"Tested in T, not switching"
"TCONS_00038536","XLOC_005988","IFIT2",-0.0532,0.94166597190396,0.408312162254804,FALSE,-0.208533333333333,1.41704112988173e-07,1.41704112988173e-07,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.155333333333333,TRUE,TRUE,-0.208533333333333,0.2146,0.00606666666666667,1.41704112988173e-07,-0.0532,0.0935333333333333,0.0403333333333333,0.94166597190396,-0.208533333333333,TRUE,-0.0532,TRUE,"Tested in T, not switching"
"TCONS_00127136","XLOC_024127","USP36",-0.0784333333333333,0.712465081141809,0.000860710839566467,FALSE,-0.208233333333333,8.55778175898141e-08,8.55778175898141e-08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1298,TRUE,TRUE,-0.208233333333333,0.2953,0.0870666666666667,8.55778175898141e-08,-0.0784333333333333,0.196933333333333,0.1185,0.712465081141809,-0.208233333333333,TRUE,-0.0784333333333333,TRUE,"Tested in T, not switching"
"TCONS_00256656","XLOC_048862","NT5C3A",-0.0308666666666667,0.9202403403604,0.000339175581757949,FALSE,-0.206166666666667,1.65192865141257e-08,1.65192865141257e-08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1753,TRUE,TRUE,-0.206166666666667,0.224933333333333,0.0187666666666667,1.65192865141257e-08,-0.0308666666666667,0.320033333333333,0.289166666666667,0.9202403403604,-0.206166666666667,TRUE,-0.0308666666666667,TRUE,"Tested in T, not switching"
"TCONS_00172365","XLOC_030641","VPS54",-0.00799999999999999,0.999581772314718,0.519067779365688,FALSE,-0.203333333333333,2.36934396002668e-08,2.36934396002668e-08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.195333333333333,TRUE,TRUE,-0.203333333333333,0.229033333333333,0.0257,2.36934396002668e-08,-0.00799999999999999,0.112966666666667,0.104966666666667,0.999581772314718,-0.203333333333333,TRUE,-0.00799999999999999,TRUE,"Tested in T, not switching"
"TCONS_00022106","XLOC_002016","RGL1",0.0912666666666667,3.20183463733528e-10,3.20183463733528e-10,FALSE,0.203233333333333,0.000750583624731013,0.000750583624731013,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.111966666666667,TRUE,TRUE,0.203233333333333,0.0821333333333333,0.285366666666667,0.000750583624731013,0.0912666666666667,0,0.0912666666666667,3.20183463733528e-10,0.203233333333333,TRUE,0.0912666666666667,TRUE,"Tested in T, not switching"
"TCONS_00102489","XLOC_019366","PKD1P1",-0.168266666666667,0.9202403403604,0.325935228890363,FALSE,0.200566666666667,0.0306774738981218,0.0306774738981218,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.368833333333333,TRUE,TRUE,0.200566666666667,0.0736333333333333,0.2742,0.0306774738981218,-0.168266666666667,0.434133333333333,0.265866666666667,0.9202403403604,0.200566666666667,FALSE,-0.168266666666667,FALSE,"Tested in T, not switching"
"TCONS_00181972","XLOC_033863","AGPAT3",0.0116666666666667,1,0.000758269090724687,FALSE,0.2005,0.0433361072078614,0.0433361072078614,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.188833333333333,TRUE,TRUE,0.2005,0.0502666666666667,0.250766666666667,0.0433361072078614,0.0116666666666667,0.0536666666666667,0.0653333333333333,1,0.2005,TRUE,0.0116666666666667,TRUE,"Tested in T, not switching"
"TCONS_00249020","XLOC_046825","HBS1L",0.0615,0.75830714093786,0.456693452739078,FALSE,-0.2003,1.14478695041819e-10,1.14478695041819e-10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2618,TRUE,TRUE,-0.2003,0.239266666666667,0.0389666666666667,1.14478695041819e-10,0.0615,0.0135666666666667,0.0750666666666667,0.75830714093786,-0.2003,FALSE,0.0615,FALSE,"Tested in T, not switching"
"TCONS_00142056","XLOC_026689","FCAR",-0.0285333333333333,1,0.349710537028024,FALSE,-0.2002,0.0165722335137047,0.0165722335137047,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.171666666666667,TRUE,TRUE,-0.2002,0.2549,0.0547,0.0165722335137047,-0.0285333333333333,0.151733333333333,0.1232,1,-0.2002,TRUE,-0.0285333333333333,TRUE,"Tested in T, not switching"
"TCONS_00078173","XLOC_014855","TUBGCP3",0.00873333333333332,0.994809929508022,0.332650693059958,FALSE,-0.1999,4.28112984418222e-09,4.28112984418222e-09,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.208633333333333,TRUE,TRUE,-0.1999,0.229233333333333,0.0293333333333333,4.28112984418222e-09,0.00873333333333332,0.291366666666667,0.3001,0.994809929508022,-0.1999,FALSE,0.00873333333333332,FALSE,"Tested in T, not switching"
"TCONS_00213788","XLOC_039818","TMA16",-0.0288333333333333,0.972757605205705,0.827073593133008,FALSE,-0.1999,0.0403943314205533,0.0403943314205533,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.171066666666667,TRUE,TRUE,-0.1999,0.233766666666667,0.0338666666666667,0.0403943314205533,-0.0288333333333333,0.0524333333333333,0.0236,0.972757605205705,-0.1999,TRUE,-0.0288333333333333,TRUE,"Tested in T, not switching"
"TCONS_00088777","XLOC_015442","PRKCH",0.0326333333333333,1,0.111893694367125,FALSE,-0.1985,0.00318026616397737,1.42705294703522e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.231133333333333,TRUE,TRUE,-0.1985,0.276433333333333,0.0779333333333333,0.00318026616397737,0.0326333333333333,0.121866666666667,0.1545,1,-0.1985,FALSE,0.0326333333333333,FALSE,"Tested in T, not switching"
"TCONS_00185505","XLOC_034720","GAS2L1",0.000299999999999995,1,5.12405380373713e-07,FALSE,-0.198033333333333,0.0054936585572501,0.0054936585572501,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.198333333333333,TRUE,TRUE,-0.198033333333333,0.274433333333333,0.0764,0.0054936585572501,0.000299999999999995,0.170033333333333,0.170333333333333,1,-0.198033333333333,FALSE,0.000299999999999995,FALSE,"Tested in T, not switching"
"TCONS_00249228","XLOC_044792","POLR1C",0.0339666666666667,0.58205342979337,0.000371749110041715,FALSE,0.196133333333333,6.80641518226142e-09,6.80641518226142e-09,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.162166666666667,TRUE,TRUE,0.196133333333333,0.0374666666666667,0.2336,6.80641518226142e-09,0.0339666666666667,0.1352,0.169166666666667,0.58205342979337,0.196133333333333,TRUE,0.0339666666666667,TRUE,"Tested in T, not switching"
"TCONS_00246859","XLOC_044622","HLA-DRA",0.0877666666666667,0.513976341838617,0.456555532041678,FALSE,-0.194066666666667,4.57512865177999e-19,4.57512865177999e-19,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.281833333333333,TRUE,TRUE,-0.194066666666667,0.196166666666667,0.0021,4.57512865177999e-19,0.0877666666666667,0,0.0877666666666667,0.513976341838617,-0.194066666666667,FALSE,0.0877666666666667,FALSE,"Tested in T, not switching"
"TCONS_00001613","XLOC_000377","PNRC2",-0.0011,1,0.0573830136650264,FALSE,-0.193933333333333,2.69811586145643e-11,2.69811586145643e-11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.192833333333333,TRUE,TRUE,-0.193933333333333,0.210866666666667,0.0169333333333333,2.69811586145643e-11,-0.0011,0.0745,0.0734,1,-0.193933333333333,TRUE,-0.0011,TRUE,"Tested in T, not switching"
"TCONS_00072077","XLOC_010839","ETV6",0.0220333333333333,0.991373789361919,0.168862318911648,FALSE,0.193366666666667,4.0626168909415e-07,4.0626168909415e-07,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.171333333333333,TRUE,TRUE,0.193366666666667,0.0426666666666667,0.236033333333333,4.0626168909415e-07,0.0220333333333333,0.00176666666666667,0.0238,0.991373789361919,0.193366666666667,TRUE,0.0220333333333333,TRUE,"Tested in T, not switching"
"TCONS_00275027","XLOC_051529","NSD3",-0.0208,0.9202403403604,0.355735494182734,FALSE,-0.192933333333333,0.000666865349943314,0.000430292806223703,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.172133333333333,TRUE,TRUE,-0.192933333333333,0.232266666666667,0.0393333333333333,0.000666865349943314,-0.0208,0.2475,0.2267,0.9202403403604,-0.192933333333333,TRUE,-0.0208,TRUE,"Tested in T, not switching"
"TCONS_00079097","XLOC_014876","RASA3",0.0443666666666667,0.92644592107511,0.307331265873952,FALSE,0.1925,0.000159216038130851,0.000159216038130851,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.148133333333333,TRUE,TRUE,0.1925,0.0338666666666667,0.226366666666667,0.000159216038130851,0.0443666666666667,0.1604,0.204766666666667,0.92644592107511,0.1925,TRUE,0.0443666666666667,TRUE,"Tested in T, not switching"
"TCONS_00023760","XLOC_003315","SLC2A1",-0.0367333333333334,0.468870429035372,0.12270290929127,FALSE,0.192066666666667,1.00013746008404e-16,1.00013746008404e-16,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2288,TRUE,TRUE,0.192066666666667,0.0336,0.225666666666667,1.00013746008404e-16,-0.0367333333333334,0.153366666666667,0.116633333333333,0.468870429035372,0.192066666666667,FALSE,-0.0367333333333334,FALSE,"Tested in T, not switching"
"TCONS_00136467","XLOC_025606","ALKBH7",0.0345666666666666,0.962074219554224,0.458587827990409,FALSE,-0.191733333333333,0.0180417465765129,0.0180417465765129,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2263,TRUE,TRUE,-0.191733333333333,0.9681,0.776366666666667,0.0180417465765129,0.0345666666666666,0.694,0.728566666666667,0.962074219554224,-0.191733333333333,FALSE,0.0345666666666666,FALSE,"Tested in T, not switching"
"TCONS_00209197","XLOC_038604","LSG1",-0.0489333333333333,0.9202403403604,0.432232055794516,FALSE,-0.1917,6.86293440312666e-05,6.86293440312666e-05,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.142766666666667,TRUE,TRUE,-0.1917,0.234466666666667,0.0427666666666667,6.86293440312666e-05,-0.0489333333333333,0.158666666666667,0.109733333333333,0.9202403403604,-0.1917,TRUE,-0.0489333333333333,TRUE,"Tested in T, not switching"
"TCONS_00185544","XLOC_034730","MTMR3",0.0397666666666667,0.822572936201441,0.422709348461744,FALSE,0.191166666666667,0.00254231172024384,0.00254231172024384,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1514,TRUE,TRUE,0.191166666666667,0.0369333333333333,0.2281,0.00254231172024384,0.0397666666666667,0.0427,0.0824666666666667,0.822572936201441,0.191166666666667,TRUE,0.0397666666666667,TRUE,"Tested in T, not switching"
"TCONS_00233238","XLOC_043392","TMEM161B",0.0392,0.9202403403604,0.442053606183997,FALSE,-0.190633333333333,0.029138084105249,0.00126276915865804,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.229833333333333,TRUE,TRUE,-0.190633333333333,0.359733333333333,0.1691,0.029138084105249,0.0392,0.128266666666667,0.167466666666667,0.9202403403604,-0.190633333333333,FALSE,0.0392,FALSE,"Tested in T, not switching"
"TCONS_00027608","XLOC_000971","FPGT",,,,,-0.1903,0.000478324668872278,0.000478324668872278,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,TRUE,TRUE,-0.1903,0.247266666666667,0.0569666666666667,0.000478324668872278,-0.0113,0.126166666666667,0.114866666666667,0.9202403403604,-0.1903,,-0.0113,TRUE,"Tested in T, not switching"
"TCONS_00232790","XLOC_041528","DNAJC21",0.0414333333333333,0.9202403403604,0.0498812154149599,FALSE,-0.189966666666667,0.0045943579563193,0.0045943579563193,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2314,TRUE,TRUE,-0.189966666666667,0.240833333333333,0.0508666666666667,0.0045943579563193,0.0414333333333333,0.0705,0.111933333333333,0.9202403403604,-0.189966666666667,FALSE,0.0414333333333333,FALSE,"Tested in T, not switching"
"TCONS_00157777","XLOC_029631","MYO1B",0.0284,0.9202403403604,1.40237136852675e-06,FALSE,0.189666666666667,0.0173804972922465,0.0173804972922465,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.161266666666667,TRUE,TRUE,0.189666666666667,0.0550666666666667,0.244733333333333,0.0173804972922465,0.0284,0.191133333333333,0.219533333333333,0.9202403403604,0.189666666666667,TRUE,0.0284,TRUE,"Tested in T, not switching"
"TCONS_00180165","XLOC_032579","DNTTIP1",-0.0410666666666667,0.831479266122756,0.226309948311828,FALSE,-0.1895,0.00842947229325128,0.00842947229325128,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.148433333333333,TRUE,TRUE,-0.1895,0.293933333333333,0.104433333333333,0.00842947229325128,-0.0410666666666667,0.2148,0.173733333333333,0.831479266122756,-0.1895,TRUE,-0.0410666666666667,TRUE,"Tested in T, not switching"
"TCONS_00249624","XLOC_046714","ZUP1",-0.0438333333333333,0.525661110262856,0.525661110262856,FALSE,0.189033333333333,1.08954820013583e-06,1.08954820013583e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.232866666666667,TRUE,TRUE,0.189033333333333,0.0661,0.255133333333333,1.08954820013583e-06,-0.0438333333333333,0.1525,0.108666666666667,0.525661110262856,0.189033333333333,FALSE,-0.0438333333333333,FALSE,"Tested in T, not switching"
"TCONS_00052968","XLOC_010414","USP28",0.0783333333333333,0.939813754678795,0.493591972866836,FALSE,0.188966666666667,5.93990675648615e-06,5.93990675648615e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.110633333333333,TRUE,TRUE,0.188966666666667,0.0211,0.210066666666667,5.93990675648615e-06,0.0783333333333333,0.0809,0.159233333333333,0.939813754678795,0.188966666666667,TRUE,0.0783333333333333,TRUE,"Tested in T, not switching"
"TCONS_00262326","XLOC_049598","FAM3C",0.0197666666666667,0.975837573123233,0.724174312170575,FALSE,-0.188833333333333,1.65192865141257e-08,1.65192865141257e-08,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.2086,TRUE,TRUE,-0.188833333333333,0.251066666666667,0.0622333333333333,1.65192865141257e-08,0.0197666666666667,0.0228,0.0425666666666667,0.975837573123233,-0.188833333333333,FALSE,0.0197666666666667,FALSE,"Tested in T, not switching"
"TCONS_00123526","XLOC_023452","PIP4K2B",0.0228333333333333,0.9202403403604,0.756362529713638,FALSE,0.1879,0.000176519671919635,0.000176519671919635,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.165066666666667,TRUE,TRUE,0.1879,0.0323666666666667,0.220266666666667,0.000176519671919635,0.0228333333333333,0.00633333333333333,0.0291666666666667,0.9202403403604,0.1879,TRUE,0.0228333333333333,TRUE,"Tested in T, not switching"
"TCONS_00179959","XLOC_033321","SLC13A3",0.00223333333333333,0.949886531960755,0.922176614624642,FALSE,0.187333333333333,0.000363343802548152,0.000363343802548152,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1851,TRUE,TRUE,0.187333333333333,0.0025,0.189833333333333,0.000363343802548152,0.00223333333333333,0.00396666666666667,0.0062,0.949886531960755,0.187333333333333,TRUE,0.00223333333333333,TRUE,"Tested in T, not switching"
"TCONS_00112775","XLOC_020669","PALB2",0.0190666666666666,0.9202403403604,0.446734208930302,FALSE,-0.1866,0.00864799416373002,0.000632070999755175,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.205666666666667,TRUE,TRUE,-0.1866,0.249733333333333,0.0631333333333333,0.00864799416373002,0.0190666666666666,0.1479,0.166966666666667,0.9202403403604,-0.1866,FALSE,0.0190666666666666,FALSE,"Tested in T, not switching"
"TCONS_00239727","XLOC_045300","NCOA7",-0.157566666666667,8.15334035756975e-19,4.48137893502852e-113,TRUE,-0.186366666666667,5.41945478936502e-11,5.41945478936502e-11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0288,TRUE,TRUE,-0.186366666666667,0.2054,0.0190333333333333,5.41945478936502e-11,-0.157566666666667,0.197933333333333,0.0403666666666667,8.15334035756975e-19,-0.186366666666667,TRUE,-0.157566666666667,TRUE,"Significant in T"
"TCONS_00022733","XLOC_004268","YY1AP1",0.0100666666666667,0.957707257970859,6.53511752675708e-10,FALSE,0.185466666666667,4.93696487182956e-06,4.93696487182956e-06,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.1754,TRUE,TRUE,0.185466666666667,0.0231,0.208566666666667,4.93696487182956e-06,0.0100666666666667,0.0648666666666667,0.0749333333333333,0.957707257970859,0.185466666666667,TRUE,0.0100666666666667,TRUE,"Tested in T, not switching"
